year,country,crop,quantity
2015,Ireland,Oats and spring cereal mixtures (mixed grain other than maslin),3826
2015,Spain,Strawberries,3836
2015,Greece,Apples,3859
2015,Cyprus,Plants harvested green from arable land,3917
2015,Serbia,Pome fruits,3990
2015,Germany (until 1990 former territory of the FRG),Berries (excluding strawberries),4021
2015,Slovakia,Apples,4032
2015,Slovakia,Pome fruits,4037
2015,Slovakia,Fruits from temperate climate zones,4097
2015,Slovakia,"Fruits, berries and nuts (excluding citrus fruits, grapes and strawberries)",4140
2015,Hungary,Apples,4167
2015,Romania,Pome fruits,4197
2015,Finland,Dry pulses and protein crops for the production of grain (including seed and mixtures of cereals and pulses),4200
2015,Latvia,Other cereals (including triticale and sorghum),4243
2015,Spain,Fresh pulses,4260
2015,Slovenia,Permanent crops for human consumption,4293
2015,Serbia,Other cereals (including triticale and sorghum),4322
2015,Lithuania,Permanent crops for human consumption,4341
2015,Lithuania,"Fruits, berries and nuts (excluding citrus fruits, grapes and strawberries)",4341
2015,Bulgaria,Plants harvested green from arable land,4373
2015,Slovakia,Permanent crops for human consumption,4430
2015,Turkey,Citrus fruits,4444
2015,Hungary,Pome fruits,4501
2015,Slovakia,Oilseeds,4504
2015,Turkey,Oilseeds,4531
2015,Slovakia,Industrial crops,4554
2015,Croatia,Root crops,4562
2015,United Kingdom,Other cereals (including triticale and sorghum),4563
2015,Croatia,Fruits from temperate climate zones,4567
2015,Poland,"Root, tuber and bulb vegetables",4664
2015,Poland,Industrial crops,4665
2015,Poland,Barley,4742
2015,Italy,Plums,4799
2015,Finland,Root crops,4800
2015,Finland,Potatoes (including seed potatoes),4800
2015,Serbia,Berries (excluding strawberries),4885
2015,Bulgaria,Fruits from temperate climate zones,4889
2015,Estonia,Barley,4892
2015,Czech Republic,Fruits from temperate climate zones,4901
2015,Croatia,Grapes,4905
2015,United Kingdom,Sugar beet (excluding seed),4916
2015,Cyprus,Olives,5027
2015,Greece,Pome fruits,5080
2015,Ireland,Cereals for the production of grain (including seed),5111
2015,Ireland,Cereals (excluding rice) for the production of grain (including seed),5111
2015,Czech Republic,"Fruits, berries and nuts (excluding citrus fruits, grapes and strawberries)",5154
2015,Italy,Other root crops n.e.c.,5253
2015,Spain,Potatoes (including seed potatoes),5283
2015,Hungary,Other fresh vegetables n.e.c.,5300
2015,Hungary,Barley,5319
2015,Hungary,Other cereals (including triticale and sorghum),5412
2015,Spain,Plums,5425
2015,Spain,Peaches,5466
2015,Czech Republic,Rye and winter cereal mixtures (maslin),5481
2015,Netherlands,Fresh pulses,5499
2015,Romania,Sugar beet (excluding seed),5544
2015,Bulgaria,Cereals for the production of grain (including seed),5619
2015,Bulgaria,Cereals (excluding rice) for the production of grain (including seed),5619
2015,Spain,Root crops,5690
2015,Latvia,Barley,5785
2015,Greece,Leafy and stalked vegetables (excluding brassicas),5796
2015,Bulgaria,"Aromatic, medicinal and culinary plants",5813
2015,Croatia,Soya,5839
2015,Poland,Strawberries,5943
2015,Hungary,Fruits from temperate climate zones,6009
2015,Italy,Cherries,6035
2015,Estonia,Dry pulses and protein crops for the production of grain (including seed and mixtures of cereals and pulses),6228
2015,Turkey,Strawberries,6231
2015,Germany (until 1990 former territory of the FRG),Cultivated mushrooms,6269
2015,Serbia,Plants harvested green from arable land,6288
2015,Croatia,"Fruits, berries and nuts (excluding citrus fruits, grapes and strawberries)",6316
2015,Bulgaria,Grapes,6388
2015,Romania,Grapes,6405
2015,Romania,Fruits from temperate climate zones,6434
2015,Turkey,"Root, tuber and bulb vegetables",6505
2015,United Kingdom,Leafy and stalked vegetables (excluding brassicas),6535
2015,Spain,Rye and winter cereal mixtures (maslin),6573
2015,Hungary,Sunflower seed,6685
2015,Latvia,Dry pulses and protein crops for the production of grain (including seed and mixtures of cereals and pulses),6747
2015,Spain,Industrial crops,6750
2015,Latvia,Rye and winter cereal mixtures (maslin),6818
2015,Turkey,Cherries,6832
2015,Netherlands,Apples,6902
2015,Serbia,Fruits from temperate climate zones,7038
2015,Netherlands,Other fresh vegetables n.e.c.,7088
2015,Romania,"Fruits, berries and nuts (excluding citrus fruits, grapes and strawberries)",7098
2015,Greece,Potatoes (including seed potatoes),7197
2015,Lithuania,Barley,7345
2015,Greece,Root crops,7352
2015,Germany (until 1990 former territory of the FRG),Fresh pulses,7462
2015,Poland,Dry pulses and protein crops for the production of grain (including seed and mixtures of cereals and pulses),7539
2015,Czech Republic,Barley,7618
2015,Greece,Industrial crops,7763
2015,Bulgaria,"Fruits, berries and nuts (excluding citrus fruits, grapes and strawberries)",7765
2015,Romania,Root crops,7766
2015,Bulgaria,Industrial crops,7845
2015,Hungary,"Fruits, berries and nuts (excluding citrus fruits, grapes and strawberries)",7880
2015,Greece,Fruits from temperate climate zones,7895
2015,Spain,Apricots,8082
2015,Greece,Oats and spring cereal mixtures (mixed grain other than maslin),8284
2015,Cyprus,Permanent crops for human consumption,8339
2015,Greece,Common wheat and spelt,8522
2015,Czech Republic,Permanent crops for human consumption,8601
2015,Greece,"Root, tuber and bulb vegetables",8694
2015,Italy,Sunflower seed,8751
2015,Finland,Rye and winter cereal mixtures (maslin),8800
2015,Netherlands,Wheat and spelt,8856
2015,Netherlands,Common wheat and spelt,8856
2015,Croatia,Common wheat and spelt,8883
2015,Germany (until 1990 former territory of the FRG),Other fresh vegetables n.e.c.,9025
2015,Hungary,Fresh vegetables (including melons),9200
2015,Hungary,Fresh vegetables (including melons) and strawberries,9204
2015,Slovenia,Plants harvested green from arable land,9357
2015,Turkey,Dry pulses and protein crops for the production of grain (including seed and mixtures of cereals and pulses),9364
2015,Finland,Barley,9400
2015,Spain,Other fresh vegetables n.e.c.,9564
2015,Sweden,Rye and winter cereal mixtures (maslin),9700
2015,Serbia,Grain maize and corn-cob-mix,9729
2015,Netherlands,Permanent crops for human consumption,9765
2015,Netherlands,"Fruits, berries and nuts (excluding citrus fruits, grapes and strawberries)",9765
2015,Netherlands,Fruits from temperate climate zones,9765
2015,Netherlands,Pome fruits,9765
2015,Estonia,Rye and winter cereal mixtures (maslin),10013
2015,Hungary,Oilseeds,10115
2015,Spain,Other stone fruits n.e.c,10178
2015,Spain,Durum wheat,10505
2015,Italy,Brassicas,10577
2015,Poland,Vegetables cultivated for fruit (including melons),10739
2015,Slovakia,Other cereals (including triticale and sorghum),10958
2015,Hungary,Permanent crops for human consumption,10963
2015,Sweden,Industrial crops,11000
2015,Sweden,Oilseeds,11000
2015,Sweden,Rape and turnip rape seeds,11000
2015,Croatia,Oilseeds,11007
2015,United Kingdom,Dry pulses and protein crops for the production of grain (including seed and mixtures of cereals and pulses),11078
2015,Estonia,Wheat and spelt,11180
2015,Estonia,Common wheat and spelt,11180
2015,Bulgaria,Vegetables cultivated for fruit (including melons),11515
2015,Turkey,Nuts,11579
2015,Croatia,Wheat and spelt,11664
2015,Turkey,Other permanent crops for human consumption n.e.c.,11713
2015,Hungary,Grain maize and corn-cob-mix,11733
2015,Czech Republic,Other cereals (including triticale and sorghum),11818
2015,Croatia,Permanent crops for human consumption,11869
2015,Croatia,Grain maize and corn-cob-mix,11921
2015,Serbia,"Fruits, berries and nuts (excluding citrus fruits, grapes and strawberries)",11958
2015,Hungary,Industrial crops,12064
2015,Bulgaria,Fresh vegetables (including melons),12112
2015,Greece,Other cereals (including triticale and sorghum),12168
2015,Greece,Fruits from subtropical and tropical climate zones,12236
2015,Czech Republic,Oats and spring cereal mixtures (mixed grain other than maslin),12289
2015,Finland,Wheat and spelt,12400
2015,Finland,Common wheat and spelt,12400
2015,Italy,Potatoes (including seed potatoes),12471
2015,Bulgaria,Fresh vegetables (including melons) and strawberries,12622
2015,Netherlands,Plants harvested green from arable land,12703
2015,Greece,Barley,12883
2015,Croatia,Industrial crops,13055
2015,Poland,Fresh pulses,13321
2015,Spain,Apples,13419
2015,Romania,Permanent crops for human consumption,13600
2015,United Kingdom,Apples,13775
2015,United Kingdom,Brassicas,14134
2015,Bulgaria,Permanent crops for human consumption,14153
2015,Turkey,Vegetables cultivated for fruit (including melons),14204
2015,Lithuania,Plants harvested green from arable land,14278
2015,United Kingdom,Pome fruits,14515
2015,Greece,Dry pulses and protein crops for the production of grain (including seed and mixtures of cereals and pulses),14517
2015,Poland,Apples,15189
2015,Serbia,Permanent crops for human consumption,15395
2015,United Kingdom,Fruits from temperate climate zones,15420
2015,Romania,Rice,15473
2015,Poland,Pome fruits,15522
2015,Greece,Durum wheat,15849
2015,United Kingdom,"Fruits, berries and nuts (excluding citrus fruits, grapes and strawberries)",16178
2015,Italy,Other fresh vegetables n.e.c.,16425
2015,Spain,Pome fruits,16508
2015,Spain,Dry pulses and protein crops for the production of grain (including seed and mixtures of cereals and pulses),16655
2015,Turkey,Fibre crops,16675
2015,Latvia,Potatoes (including seed potatoes),16729
2015,Poland,Potatoes (including seed potatoes),16801
2015,United Kingdom,Permanent crops for human consumption,16825
2015,Poland,Fruits from temperate climate zones,17134
2015,Italy,Pears,17141
2015,Italy,Peaches,17155
2015,Poland,Wheat and spelt,17313
2015,Poland,Common wheat and spelt,17313
2015,Italy,"Root, tuber and bulb vegetables",17401
2015,Latvia,Wheat and spelt,17578
2015,Latvia,Common wheat and spelt,17578
2015,Serbia,Cereals for the production of grain (including seed),17582
2015,Serbia,Cereals (excluding rice) for the production of grain (including seed),17582
2015,Italy,Soya,17612
2015,Latvia,Root crops,17952
2015,Italy,Root crops,18088
2015,Poland,Root crops,18249
2015,Netherlands,Brassicas,18514
2015,Slovakia,Wheat and spelt,19309
2015,Slovakia,Common wheat and spelt,19309
2015,Netherlands,Leafy and stalked vegetables (excluding brassicas),19792
2015,Spain,Other cereals (including triticale and sorghum),20045
2015,Italy,Apricots,20090
2015,Netherlands,Cereals for the production of grain (including seed),20157
2015,Netherlands,Cereals (excluding rice) for the production of grain (including seed),20157
2015,Romania,Barley,20259
2015,Estonia,Oats and spring cereal mixtures (mixed grain other than maslin),20294
2015,Romania,Rape and turnip rape seeds,20401
2015,Italy,Other pome fruits n.e.c.,20655
2015,Italy,Other stone fruits n.e.c,20655
2015,Lithuania,Rye and winter cereal mixtures (maslin),20748
2015,Greece,"Fruits, berries and nuts (excluding citrus fruits, grapes and strawberries)",20944
2015,United Kingdom,Potatoes (including seed potatoes),21232
2015,Italy,Fresh pulses,21991
2015,Romania,Soya,22036
2015,Latvia,Oats and spring cereal mixtures (mixed grain other than maslin),22563
2015,Ireland,Plants harvested green from arable land,22896
2015,United Kingdom,"Root, tuber and bulb vegetables",23238
2015,Sweden,Root crops,23300
2015,Sweden,Potatoes (including seed potatoes),23300
2015,Turkey,Fresh vegetables (including melons),23720
2015,Turkey,Apricots,23897
2015,Greece,Grapes,23915
2015,Greece,Wheat and spelt,24371
2015,Turkey,Industrial crops,25043
2015,Poland,Oats and spring cereal mixtures (mixed grain other than maslin),25935
2015,Spain,Fruits from subtropical and tropical climate zones,26053
2015,United Kingdom,Root crops,26148
2015,Czech Republic,Common wheat and spelt,26300
2015,Lithuania,Oats and spring cereal mixtures (mixed grain other than maslin),26385
2015,Czech Republic,Wheat and spelt,26561
2015,Spain,Brassicas,27074
2015,Spain,Leafy and stalked vegetables (excluding brassicas),27217
2015,Turkey,Grain maize and corn-cob-mix,28030
2015,Spain,Common wheat and spelt,28565
2015,Italy,Oilseeds,28901
2015,Hungary,Plants harvested green from arable land,29662
2015,Turkey,Fresh vegetables (including melons) and strawberries,29951
2015,Italy,Oats and spring cereal mixtures (mixed grain other than maslin),30582
2015,Croatia,Cereals for the production of grain (including seed),31066
2015,Croatia,Cereals (excluding rice) for the production of grain (including seed),31066
2015,Poland,Berries (excluding strawberries),31088
2015,Hungary,Common wheat and spelt,31520
2015,Turkey,Stone fruits,32483
2015,Hungary,Wheat and spelt,32633
2015,Germany (until 1990 former territory of the FRG),Leafy and stalked vegetables (excluding brassicas),32710
2015,Lithuania,Other cereals (including triticale and sorghum),32750
2015,Italy,Nuts,34106
2015,Spain,Stone fruits,34305
2015,Poland,Fresh vegetables (including melons),35088
2015,Greece,Grain maize and corn-cob-mix,35688
2015,Italy,Leafy and stalked vegetables (excluding brassicas),36078
2015,Lithuania,Wheat and spelt,36093
2015,Lithuania,Common wheat and spelt,36093
2015,Sweden,Other cereals (including triticale and sorghum),36100
2015,Spain,"Root, tuber and bulb vegetables",36197
2015,Germany (until 1990 former territory of the FRG),Vegetables cultivated for fruit (including melons),36477
2015,Romania,Sunflower seed,37262
2015,Poland,Rye and winter cereal mixtures (maslin),37691
2015,Spain,Wheat and spelt,39070
2015,Romania,Plants harvested green from arable land,39985
2015,United Kingdom,Oats and spring cereal mixtures (mixed grain other than maslin),40239
2015,Italy,Rice,40611
2015,United Kingdom,Barley,40704
2015,Poland,Fresh vegetables (including melons) and strawberries,41031
2015,Slovakia,Cereals for the production of grain (including seed),41791
2015,Slovakia,Cereals (excluding rice) for the production of grain (including seed),41791
2015,Germany (until 1990 former territory of the FRG),Brassicas,42164
2015,United Kingdom,Wheat and spelt,42830
2015,United Kingdom,Common wheat and spelt,42830
2015,Sweden,Barley,43100
2015,United Kingdom,Fresh vegetables (including melons),43907
2015,Turkey,Barley,43928
2015,United Kingdom,Fresh vegetables (including melons) and strawberries,44148
2015,Greece,Olives,44356
2015,Greece,Vegetables cultivated for fruit (including melons),44591
2015,Italy,Apples,45798
2015,Italy,Grain maize and corn-cob-mix,46561
2015,Turkey,Grapes,47048
2015,Poland,Other cereals (including triticale and sorghum),47181
2015,Estonia,Cereals for the production of grain (including seed),47858
2015,Estonia,Cereals (excluding rice) for the production of grain (including seed),47858
2015,Poland,"Fruits, berries and nuts (excluding citrus fruits, grapes and strawberries)",48342
2015,Poland,Permanent crops for human consumption,48401
2015,Spain,Nuts,50006
2015,Lithuania,Dry pulses and protein crops for the production of grain (including seed and mixtures of cereals and pulses),50497
2015,Spain,Fruits from temperate climate zones,50814
2015,Italy,Fruits from subtropical and tropical climate zones,51085
2015,Finland,Oats and spring cereal mixtures (mixed grain other than maslin),52300
2015,Croatia,Plants harvested green from arable land,52467
2015,Spain,Oats and spring cereal mixtures (mixed grain other than maslin),53432
2015,Italy,Barley,54828
2015,Turkey,Apples,55110
2015,Spain,Barley,55957
2015,Hungary,Cereals (excluding rice) for the production of grain (including seed),56852
2015,Latvia,Cereals for the production of grain (including seed),56986
2015,Latvia,Cereals (excluding rice) for the production of grain (including seed),56986
2015,Turkey,Pome fruits,57515
2015,Hungary,Cereals for the production of grain (including seed),57625
2015,Netherlands,Potatoes (including seed potatoes),57898
2015,Netherlands,Root crops,61104
2015,Greece,Fresh vegetables (including melons),63645
2015,Italy,Dry pulses and protein crops for the production of grain (including seed and mixtures of cereals and pulses),63915
2015,Greece,Fresh vegetables (including melons) and strawberries,64353
2015,Czech Republic,Cereals for the production of grain (including seed),65846
2015,Czech Republic,Cereals (excluding rice) for the production of grain (including seed),65846
2015,Turkey,Fruits from subtropical and tropical climate zones,66381
2015,Italy,Other industrial crops including energy crops n.e.c.,68755
2015,Italy,Other cereals (including triticale and sorghum),69357
2015,Greece,Citrus fruits,69516
2015,Italy,Durum wheat,71755
2015,Italy,Stone fruits,71956
2015,Sweden,Oats and spring cereal mixtures (mixed grain other than maslin),73100
2015,Romania,Oilseeds,81375
2015,Finland,Cereals for the production of grain (including seed),82900
2015,Finland,Cereals (excluding rice) for the production of grain (including seed),82900
2015,Romania,Industrial crops,83043
2015,Italy,Pome fruits,83594
2015,Romania,Grain maize and corn-cob-mix,86581
2015,Turkey,Fruits from temperate climate zones,89997
2015,Turkey,Olives,93374
2015,Greece,Cereals (excluding rice) for the production of grain (including seed),95591
2015,Greece,Cereals for the production of grain (including seed),97565
2015,Czech Republic,Plants harvested green from arable land,97604
2015,Netherlands,"Root, tuber and bulb vegetables",98668
2015,Italy,Industrial crops,101949
2015,Spain,Plants harvested green from arable land,103871
2015,Slovakia,Plants harvested green from arable land,108078
2015,Sweden,Wheat and spelt,109200
2015,Sweden,Common wheat and spelt,109200
